Activity Period,Activity Period - Calc,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count
201503,3/1/2015,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,6576
201503,3/1/2015,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,7836
201503,3/1/2015,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,9008
201503,3/1/2015,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,8935
201503,3/1/2015,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,10156
201503,3/1/2015,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,9031
201503,3/1/2015,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,58892
201503,3/1/2015,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,56107
201503,3/1/2015,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,4714
201503,3/1/2015,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,5115
201503,3/1/2015,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,7259
201503,3/1/2015,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,7465
201503,3/1/2015,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,119677
201503,3/1/2015,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,118333
201503,3/1/2015,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,7555
201503,3/1/2015,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,7350
201503,3/1/2015,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,18040
201503,3/1/2015,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,17304
201503,3/1/2015,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,16857
201503,3/1/2015,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,17098
201503,3/1/2015,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,10894
201503,3/1/2015,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,10697
201503,3/1/2015,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,4864
201503,3/1/2015,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,5082
201503,3/1/2015,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,2521
201503,3/1/2015,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,2149
201503,3/1/2015,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,39820
201503,3/1/2015,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,39867
201503,3/1/2015,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,125028
201503,3/1/2015,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,124027
201503,3/1/2015,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,17588
201503,3/1/2015,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,16778
201503,3/1/2015,Emirates ,EK,Emirates ,EK,International,Middle East,Deplaned,Other,International,A,13556
201503,3/1/2015,Emirates ,EK,Emirates ,EK,International,Middle East,Enplaned,Other,International,A,11685
201503,3/1/2015,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Deplaned,Other,International,A,7525
201503,3/1/2015,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Enplaned,Other,International,A,4585
201503,3/1/2015,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,18231
201503,3/1/2015,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,18263
201503,3/1/2015,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,12900
201503,3/1/2015,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,13964
201503,3/1/2015,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,5760
201503,3/1/2015,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,6609
201503,3/1/2015,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,59583
201503,3/1/2015,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,59523
201503,3/1/2015,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,6745
201503,3/1/2015,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,6327
201503,3/1/2015,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,5289
201503,3/1/2015,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,5547
201503,3/1/2015,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,23384
201503,3/1/2015,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,21917
201503,3/1/2015,Mesa Airlines,YV,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,B,6234
201503,3/1/2015,Mesa Airlines,YV,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,B,5861
201503,3/1/2015,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,10508
201503,3/1/2015,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,8686
201503,3/1/2015,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,6167
201503,3/1/2015,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,5867
201503,3/1/2015,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,12238
201503,3/1/2015,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,13489
201503,3/1/2015,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,5673
201503,3/1/2015,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,5836
201503,3/1/2015,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,164272
201503,3/1/2015,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,160967
201503,3/1/2015,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,International,G,1382
201503,3/1/2015,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,12006
201503,3/1/2015,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,13199
201503,3/1/2015,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,149911
201503,3/1/2015,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,147533
201503,3/1/2015,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,50
201503,3/1/2015,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,3210
201503,3/1/2015,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,3230
201503,3/1/2015,Sun Country Airlines,SY,Sun Country Airlines,SY,International,Mexico,Deplaned,Low Fare,International,A,315
201503,3/1/2015,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,6391
201503,3/1/2015,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,5951
201503,3/1/2015,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,5539
201503,3/1/2015,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,A,5195
201503,3/1/2015,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,B,65797
201503,3/1/2015,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,B,68635
201503,3/1/2015,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,25991
201503,3/1/2015,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,27485
201503,3/1/2015,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,International,G,272
201503,3/1/2015,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,242810
201503,3/1/2015,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,E,256380
201503,3/1/2015,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,219
201503,3/1/2015,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,316133
201503,3/1/2015,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,307470
201503,3/1/2015,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,668
201503,3/1/2015,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,70071
201503,3/1/2015,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,78313
201503,3/1/2015,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,7522
201503,3/1/2015,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,6220
201503,3/1/2015,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,International,G,2121
201503,3/1/2015,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,International,G,743
201503,3/1/2015,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,E,3177
201503,3/1/2015,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,E,362
201503,3/1/2015,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,6570
201503,3/1/2015,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,11808
201503,3/1/2015,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,20223
201503,3/1/2015,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,19719
201503,3/1/2015,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,23268
201503,3/1/2015,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,17332
201503,3/1/2015,United Airlines,UA,United Airlines,UA,International,Mexico,Thru / Transit,Other,International,G,2
201503,3/1/2015,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,E,464
201503,3/1/2015,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,F,5667
201503,3/1/2015,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,163017
201503,3/1/2015,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,165828
201503,3/1/2015,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,3938
201503,3/1/2015,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,4115
201503,3/1/2015,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,10498
201503,3/1/2015,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,9475
201504,4/1/2015,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Deplaned,Other,International,G,4146
201504,4/1/2015,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Enplaned,Other,International,G,4457
201504,4/1/2015,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,10838
201504,4/1/2015,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,11137
201504,4/1/2015,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,A,10367
201504,4/1/2015,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,A,10282
201504,4/1/2015,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,16914
201504,4/1/2015,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,16777
201504,4/1/2015,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,7465
201504,4/1/2015,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,6218
201504,4/1/2015,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,13212
201504,4/1/2015,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,13395
201504,4/1/2015,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,9379
201504,4/1/2015,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,7852
201504,4/1/2015,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,55673
201504,4/1/2015,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,57612
201504,4/1/2015,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,5695
201504,4/1/2015,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,5053
201504,4/1/2015,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,6777
201504,4/1/2015,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,6173
201504,4/1/2015,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,119810
201504,4/1/2015,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,118383
201504,4/1/2015,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,8327
201504,4/1/2015,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,6321
201504,4/1/2015,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,19534
201504,4/1/2015,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,19594
201504,4/1/2015,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,16925
201504,4/1/2015,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,15947
201504,4/1/2015,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,10572
201504,4/1/2015,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,9409
201504,4/1/2015,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,5373
201504,4/1/2015,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,4408
201504,4/1/2015,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,2621
201504,4/1/2015,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,1803
201504,4/1/2015,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,37954
201504,4/1/2015,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,37814
201504,4/1/2015,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,2213
201504,4/1/2015,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,1962
201504,4/1/2015,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,127887
201504,4/1/2015,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,128368
201504,4/1/2015,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,17572
201504,4/1/2015,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,14471
201504,4/1/2015,Emirates ,EK,Emirates ,EK,International,Middle East,Deplaned,Other,International,A,13876
201504,4/1/2015,Emirates ,EK,Emirates ,EK,International,Middle East,Enplaned,Other,International,A,10356
201504,4/1/2015,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Deplaned,Other,International,A,7479
201504,4/1/2015,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Enplaned,Other,International,A,4226
201504,4/1/2015,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,18548
201504,4/1/2015,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,18263
201504,4/1/2015,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,14571
201504,4/1/2015,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,15291
201504,4/1/2015,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,5879
201504,4/1/2015,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,5214
201504,4/1/2015,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,60277
